,publication,title,authors,doi,year,cites,type,abstract,abstractLength,pubmed,gscholar,crossref,scopus,publicationLanguage,titleLanguage,abstractLanguage
103,médecine et maladies infectieuses,Traitement et suivi des phases secondaire et tertiaire de la borréliose de Lyme,['M. Mohseni Zadeh'],10.1016/j.medmal.2006.01.030,2007.0,1,journal-article,,,0,0,1,0,fr,fr,
104,médecine et maladies infectieuses,Quelles mesures de prévention primaire peut-on proposer pour éviter une borréliose de Lyme?,['N. Boulanger'],10.1016/j.medmal.2006.01.023,2007.0,3,journal-article,,,0,0,1,0,fr,fr,
105,médecine et maladies infectieuses,Antibiothérapie de la phase primaire de la borréliose de Lyme,"['G. Monsel', 'A. Canestri', 'E. Caumes']",10.1016/j.medmal.2006.01.022,2007.0,1,journal-article,,,0,0,1,0,fr,fr,
106,médecine et maladies infectieuses,Méthodes du diagnostic biologique au cours des différentes manifestations de la borréliose de Lyme,['M.-V. Assous'],10.1016/j.medmal.2006.01.019,2007.0,8,journal-article,,,0,0,1,0,fr,fr,
107,médecine et maladies infectieuses,"Aspects articulaires, musculaires, cardiaques et autres manifestations potentielles au cours de la maladie de Lyme",['E. Begon'],10.1016/j.medmal.2006.01.026,2007.0,5,journal-article,,,0,0,1,0,fr,fr,
108,médecine et maladies infectieuses,"Maladie de Lyme: bases fondamentales à l'origine des mesures préventives, mesures de prévention primaire et secondaire",['N. Guy'],10.1016/j.medmal.2006.01.029,2007.0,6,journal-article,,,0,0,1,0,fr,fr,
109,médecine et maladies infectieuses,Bases microbiologiques et pharmacologiques du traitement de la borréliose de Lyme. Traitement et suivi de la phase aiguë (érythème migrant),['M. Martinot'],10.1016/j.medmal.2006.01.028,2007.0,2,journal-article,,,0,0,1,0,fr,fr,
110,médecine et maladies infectieuses,Place des méthodes biologiques dans le diagnostic des différentes manifestations de la borréliose de Lyme. Quelles sont les techniques? Quelles sont celles disponibles actuellement?,['S.-J. De Martino'],10.1016/j.medmal.2006.01.018,2007.0,1,journal-article,,,0,0,1,0,fr,fr,
111,médecine et maladies infectieuses,R-10 Manifestations ophtalmologiques de la maladie de Lyme : à propos de 20 cas,"['A. Sauer', 'E. Forrestier', 'D. Christmann', 'Y. Hansmann', 'C. Speeg-Schatz', 'T. Bourcier']",10.1016/s0399-077x(08)73223-2,2008.0,0,journal-article,,,0,0,1,0,fr,fr,
112,médecine et maladies infectieuses,R-09 Intérêt de la recherche de la synthèse intrathécale d’anticorps dans la paralysie faciale de la borréliose de Lyme,"['C. Cazorla', 'A. Carricajo', 'A. Oletski', 'P. Bertholon', 'A. Fresard', 'S. Chabrier', 'F. Lucht']",10.1016/s0399-077x(08)73222-0,2008.0,0,journal-article,,,0,0,1,0,fr,fr,
113,médecine et maladies infectieuses,R-08 Première étude de séroprévalence de la maladie de Lyme en Algérie réalisée dans la wilaya (département) de Sétif,"['Lacheheb', 'S. Mechakra', 'S. Laouamri', 'A. Touabti', 'R. Ait Hamouda', 'M. Hamdi-Cherif', 'B. Jaulhac']",10.1016/s0399-077x(08)73221-9,2008.0,0,journal-article,,,0,0,1,0,fr,fr,
114,médecine et maladies infectieuses,Séroprévalence de la borréliose de Lyme et de l’encéphalite à tiques chez des professionnels exposés dans le Grand Est de la France,"['C. Thorin', 'E. Rigaud', 'I. Capek', 'G. André-Fontaine', 'B. Oster', 'G. Gastinger', 'G. Abadia']",10.1016/j.medmal.2008.06.008,2008.0,33,journal-article,,,0,0,1,0,fr,fr,
115,médecine et maladies infectieuses,V-10 La borréliose de Lyme et son vecteur Ixodes ricinus en Rhône-Alpes et Auvergne,"['N. Encrenaz', 'M. Schmitt', 'B. Morel', 'M. L’Azou', 'J. Beytout', 'E. Ferquel', 'M. Cornet']",10.1016/s0399-077x(09)74326-4,2009.0,0,journal-article,,,0,0,1,0,fr,fr,
116,médecine et maladies infectieuses,U-10 Attitude des médecins généralistes alsaciens face à la borréliose de Lyme (BL) : analyse et comparaison avec les recommandations de la 16e conférence de consensus (CC) de 2006,"['M.-C. Guérin Lacroute', 'M. Kopp', 'S. De Martino', 'G. Camuset', 'B. Jaulhac', 'D. Christmann', 'Y. Hansmann']",10.1016/s0399-077x(09)74316-1,2009.0,0,journal-article,,,0,0,1,0,fr,fr,
117,médecine et maladies infectieuses,Neuroborréliose après une borréliose de Lyme primaire traitée par azithromycine,"['P. Cordonnier', 'C. Iltis', 'C. Martinez', 'G. Blaison', 'M. Martinot']",10.1016/j.medmal.2009.10.012,2010.0,0,journal-article,,,0,0,1,0,fr,fr,
118,médecine et maladies infectieuses,E-05: Corrélation entre les tests ELISA et Western blot au cours de la borréliose de Lyme : étude réalisée entre janvier 2011 et décembre 2012,"['H. Dutronc', 'D. Ruiz', 'G. Wirth', 'H. Wille', 'B. de Barbeyrac', 'F.-A. Dauchy', 'M. Dupon']",10.1016/s0399-077x(14)70145-3,2014.0,0,journal-article,,,0,0,1,0,fr,fr,
119,médecine et maladies infectieuses,Babesiosis and Lyme disease co-infection in a female patient returning from the United States,"['L. Surgers', 'G. Belkadi', 'A. Foucard', 'V. Lalande', 'P.-M. Girard', 'C. Hennequin']",10.1016/j.medmal.2015.10.002,2015.0,5,journal-article,,,0,0,1,0,fr,en,
120,médecine et maladies infectieuses,ZOO-01 - Neuroborréliose de Lyme : revue rétrospective de 32 cas,"['A. Belkacem', 'O. Patey', 'J. Breuil', 'B. Jaulhac', 'S. De Martino', 'P. Caraux Paz']",10.1016/s0399-077x(16)30578-9,2016.0,0,journal-article,,,0,0,1,0,fr,fr,
121,médecine et maladies infectieuses,Position de la Société de pathologie infectieuse de langue française à propos de la maladie de Lyme,"['Y. Hansmann', 'C. Chirouze', 'P. Tattevin', 'S. Alfandari', 'E. Caumes', 'D. Christmann', 'J. Salomon', 'C. Michelet', 'C. Rabaud', 'F. Roblot']",10.1016/j.medmal.2016.08.001,2016.0,3,journal-article,,,0,0,1,0,fr,fr,
122,médecine et maladies infectieuses,Prescriptions liées à la prise en charge alternative de patients suspects de maladie de Lyme,"['O. Baud', 'E. Mabru', 'O. Lesens']",10.1016/j.medmal.2017.03.363,2017.0,0,journal-article,,,0,0,1,0,fr,fr,
123,médecine et maladies infectieuses,"Neuroborréliose (NB) et arthrite de Lyme (AL), une série de 19 patients. Quelles séquelles à moyen terme ?","['A. Le Bot', 'S. Haouisse', 'N. Rouzic', 'A. Lorleac’h']",10.1016/j.medmal.2017.03.166,2017.0,0,journal-article,,,0,0,1,0,fr,fr,
124,médecine et maladies infectieuses,"Étude d’incidence de la Borréliose de Lyme en Alsace, l’étude ALSA(CE)TIQUE 2014–2015","['S. Raguet', 'Y. Le Strat', 'Y. Hansmann', 'M. Martinot', 'P. Kieffer', 'S. De martino', 'B. Jaulhac', 'E. Couturier']",10.1016/j.medmal.2017.03.030,2017.0,0,journal-article,,,0,0,1,0,fr,fr,
125,médecine et maladies infectieuses,Consultations pour maladie de Lyme supposée : des étiologies très diverses mais pas beaucoup de maladie de Lyme,"['K. Chabane', 'E. Caumes']",10.1016/j.medmal.2018.04.051,2018.0,1,journal-article,,,0,0,1,0,fr,fr,
126,médecine et maladies infectieuses,"Connaissances, attitudes, comportements et pratiques (CACP) vis-à vis du risque de piqûre de tique et de transmission de la maladie de Lyme : résultats de l’étude BREAK Lyme","['M. Bévalot', 'L. Adelaïde', 'A. Bouaziz', 'L. Letrillart', 'A.-M. Schott', 'T. Ferry']",10.1016/j.medmal.2018.04.386,2018.0,0,journal-article,,,0,0,1,0,fr,fr,
127,médecine et maladies infectieuses,Tests diagnostiques non validés de la borréliose de Lyme,"['A. Raffetin', 'J. Salomon', 'B. Jaulhac']",10.1016/j.medmal.2018.04.048,2018.0,0,journal-article,,,0,0,1,0,fr,fr,
128,médecine et maladies infectieuses,Que deviennent les patients qui consultent pour une maladie de Lyme ?,"['L. Caudrelier', 'N. Wilhelm', 'V. Remy', 'S. Sire', 'E. Boidin']",10.1016/j.medmal.2018.04.281,2018.0,0,journal-article,,,0,0,1,0,fr,fr,
129,médecine et maladies infectieuses,Analyse de l’émergence de la malade de Lyme comme problème public de santé dans les médias,"['C. Pascal', 'O. Lesens', 'J. Arquembourg']",10.1016/j.medmal.2018.04.052,2018.0,0,journal-article,,,0,0,1,0,fr,fr,
130,médecine et maladies infectieuses,Maladie de Lyme : bilan d’une année de consultations multidisciplinaires infectiologie-rhumatologie-psychologie en hôpital de jour,"['T. Prazuck', 'F. Millet', 'K. Adam', 'C. Salliot']",10.1016/j.medmal.2018.04.279,2018.0,0,journal-article,,,0,0,1,0,fr,fr,
131,médecine et maladies infectieuses,Prise en charge des patients « suspects » de Lyme par les médecins généralistes : difficultés rencontrées et propositions d’amélioration,"['C. Jacquet', 'C. Lisowski', 'F. Goehringer', 'T. May', 'C. Rabaud']",10.1016/j.medmal.2018.04.278,2018.0,0,journal-article,,,0,0,1,0,fr,fr,
132,médecine et maladies infectieuses,Télé-déclaration des érythèmes migrants en zone rurale : étude de faisabilité ( Lyme Snap ),"['P. Letertre-gibert', 'I. Lebert', 'G. Vourc’h', 'M. René-martellet', 'D. Martineau', 'J. Beytout', 'O. Lesens']",10.1016/j.medmal.2018.04.282,2018.0,0,journal-article,,,0,0,1,0,fr,fr,
133,médecine et maladies infectieuses,Suspicion de borréliose de Lyme : parcours de soins avant la consultation en infectiologie et apport de l’infectiologue,"['M. Voitey', 'K. Bouiller', 'J. Moreau', 'L. Hustache-mathieu', 'C. Chirouze', 'T. Klopfenstein']",10.1016/j.medmal.2018.04.050,2018.0,0,journal-article,,,0,0,1,0,fr,fr,
134,médecine et maladies infectieuses,Prise en charge multidisciplinaire des patients « suspects » de borréliose de Lyme : retour sur un an d’expérience d’un centre de référence,"['C. Jacquet', 'F. Goehringer', 'T. Moulinet', 'M.O. Ganne Devonec', 'G. Mathey', 'H. Tronel', 'J.L. Schmutz', 'I. Chary-Valckenaere', 'T. May', 'C. Rabaud']",10.1016/j.medmal.2018.04.280,2018.0,0,journal-article,,,0,0,1,0,fr,fr,
135,médecine et maladies infectieuses,Of ignorance and blindness: The Lyme disease paradigm,['D. Raoult'],10.1016/j.medmal.2018.04.398,2019.0,1,journal-article,,,0,0,1,0,fr,en,
136,médecine et maladies infectieuses,The Lyme disease plan of the French Directorate General for Health,['Jérôme Salomon'],10.1016/j.medmal.2018.12.003,2019.0,0,journal-article,,,0,0,1,0,fr,en,
137,médecine et maladies infectieuses,Chronic Lyme disease: A scam that should be condemned!,"['M. Gentilini', 'F. Bricaire']",10.1016/j.medmal.2019.01.001,2019.0,2,journal-article,,,0,0,1,0,fr,en,
138,médecine et maladies infectieuses,Lyme disease: Insight from social sciences,"['P. Peretti-Watel', 'J. Ward', 'R. Lutaud', 'V. Seror']",10.1016/j.medmal.2018.12.005,2019.0,6,journal-article,,,0,0,1,0,fr,en,
139,médecine et maladies infectieuses,"Experience of three French centers in the management of more than 1,000 patients consulting for presumed Lyme Borreliosis","['E. Haddad', 'E. Caumes']",10.1016/j.medmal.2019.03.006,2019.0,1,journal-article,,,0,0,1,0,fr,en,
140,médecine et maladies infectieuses,Étude de 66 patients adressés en maladies infectieuses au centre hospitalier général pour suspicion de borréliose de Lyme (BL),"['R. Lienhart', 'A. Bouaziz', 'F. Badet', 'L. Adélaïde']",10.1016/j.medmal.2019.04.371,2019.0,0,journal-article,,,0,0,1,0,fr,fr,
141,médecine et maladies infectieuses,Management of patients presenting with generalized musculoskeletal pain and a suspicion of Lyme disease,"['S. Ranque-Garnier', 'C. Eldin', 'C. Sault', 'D. Raoult', 'A. Donnet']",10.1016/j.medmal.2019.01.008,2019.0,3,journal-article,,,0,0,1,0,fr,en,
142,médecine et maladies infectieuses,Functional neuroimaging in patients presenting with somatoform disorders: A model for investigating persisting symptoms after tick bites and post-treatment Lyme disease syndrome?,"['E. Guedj', 'C. Eldin', 'D. Raoult', 'J.M. Azorin', 'R. Belzeaux']",10.1016/j.medmal.2019.01.002,2019.0,1,journal-article,,,0,0,1,0,fr,en,
143,médecine et maladies infectieuses,"Lyme borreliosis and other tick-borne diseases. Guidelines from the French scientific societies (II). Biological diagnosis, treatment, persistent symptoms after documented or suspected Lyme borreliosis","['B. Jaulhac', 'A. Saunier', 'E. Caumes', 'K. Bouiller', 'J.F. Gehanno', 'C. Rabaud', 'S. Perrot', 'C. Eldin', 'T. de Broucker', 'F. Roblot', 'J. Toubiana', 'F. Sellal', 'F. Vuillemet', 'C. Sordet', 'B. Fantin', 'G. Lina', 'C. Sobas', 'X. Gocko', 'J. Figoni', 'C. Chirouze', 'Y. Hansmann', 'V. Hentgen', 'P. Cathebras', 'M. Dieudonné', 'O. Picone', 'B. Bodaghi', 'J.P. Gangneux', 'B. Degeilh', 'H. Partouche', 'C. Lenormand', 'A. Sotto', 'A. Raffetin', 'J.J. Monsuez', 'C. Michel', 'N. Boulanger', 'C. Lemogne', 'P. Tattevin']",10.1016/j.medmal.2019.05.001,2019.0,14,journal-article,,,0,0,1,0,fr,en,
144,médecine et maladies infectieuses,Être ou ne pas être une borréliose de Lyme ? Une approche pluridisciplinaire pour un diagnostic plus juste et un parcours de soin personnalisé,"['A. Raffetin', 'A. Belkacem', 'A. Bounhiol', 'K. Diallo', 'J. Schemoul', 'G. Paoletti', 'L. Lim', 'F. Medina', 'P. Caraux-Paz', 'O. Patey']",10.1016/j.medmal.2019.04.269,2019.0,0,journal-article,,,0,0,1,0,fr,fr,
145,médecine et maladies infectieuses,"Lyme borreliosis and other tick-borne diseases. Guidelines from the French Scientific Societies (I): prevention, epidemiology, diagnosis","['J. Figoni', 'C. Chirouze', 'Y. Hansmann', 'C. Lemogne', 'V. Hentgen', 'A. Saunier', 'K. Bouiller', 'J.F. Gehanno', 'C. Rabaud', 'S. Perrot', 'E. Caumes', 'C. Eldin', 'T. de Broucker', 'B. Jaulhac', 'F. Roblot', 'J. Toubiana', 'F. Sellal', 'F. Vuillemet', 'C. Sordet', 'B. Fantin', 'G. Lina', 'X. Gocko', 'M. Dieudonné', 'O. Picone', 'B. Bodaghi', 'J.P. Gangneux', 'B. Degeilh', 'H. Partouche', 'C. Lenormand', 'A. Sotto', 'A. Raffetin', 'J.J. Monsuez', 'C. Michel', 'N. Boulanger', 'P. Cathebras', 'P. Tattevin']",10.1016/j.medmal.2019.04.381,2019.0,15,journal-article,,,0,0,1,0,fr,en,
146,médecine et maladies infectieuses,Lyme borreliosis and other tick-borne diseases. Guidelines from the French scientific societies,"['X. Gocko', 'C. Lenormand', 'C. Lemogne', 'K. Bouiller', 'J.-F. Gehanno', 'C. Rabaud', 'S. Perrot', 'C. Eldin', 'T. de Broucker', 'F. Roblot', 'J. Toubiana', 'F. Sellal', 'F. Vuillemet', 'C. Sordet', 'B. Fantin', 'G. Lina', 'C. Sobas', 'B. Jaulhac', 'J. Figoni', 'C. Chirouze', 'Y. Hansmann', 'V. Hentgen', 'E. Caumes', 'M. Dieudonné', 'O. Picone', 'B. Bodaghi', 'J.-P. Gangneux', 'B. Degeilh', 'H. Partouche', 'A. Saunier', 'A. Sotto', 'A. Raffetin', 'J.-J. Monsuez', 'C. Michel', 'N. Boulanger', 'P. Cathebras', 'P. Tattevin']",10.1016/j.medmal.2019.05.006,2019.0,4,journal-article,,,0,0,1,0,fr,en,
147,médecine et maladies infectieuses,Erratum à « Borréliose de Lyme et autres maladies vectorielles à tiques. Recommandations des sociétés savantes françaises » [Med. Mal. Infect. 49 (2019) 296–317],"['X. Gocko', 'C. Lenormand', 'C. Lemogne', 'K. Bouiller', 'J.-F. Gehanno', 'C. Rabaud', 'S. Perrot', 'C. Eldin', 'T. de Broucker', 'F. Roblot', 'J. Toubiana', 'F. Sellal', 'F. Vuillemet', 'C. Sordet', 'B. Fantin', 'G. Lina', 'C. Sobas', 'B. Jaulhac', 'J. Figoni', 'C. Chirouze', 'Y. Hansmann', 'V. Hentgen', 'E. Caumes', 'M. Dieudonné', 'O. Picone', 'B. Bodaghi', 'J.-P. Gangneux', 'B. Degeilh', 'H. Partouche', 'A. Saunier', 'A. Sotto', 'A. Raffetin', 'J.-J. Monsuez', 'C. Michel', 'N. Boulanger', 'P. Cathebras', 'P. Tattevin']",10.1016/j.medmal.2019.08.006,2019.0,1,journal-article,,,0,0,1,0,fr,fr,
148,médecine et maladies infectieuses,Maladie de Lyme : modélisation du risque d’erreur diagnostique en pratique courante,['E. Piednoir'],10.1016/j.medmal.2020.06.221,2020.0,0,journal-article,,,0,0,1,0,fr,fr,
149,médecine et maladies infectieuses,Borrélioses de Lyme prouvées : quel apport d’une prise en charge pluridisciplinaire ?,"['A. Raffetin', 'J. Schemoul', 'F. Medina', 'A. Belkacem', 'G. Paoletti', 'C. Fabre', 'P. Caraux-Paz', 'R. Jouenne']",10.1016/j.medmal.2020.06.073,2020.0,0,journal-article,,,0,0,1,0,fr,fr,
150,médecine et maladies infectieuses,Suspicion de maladie de Lyme : déterminants et conséquences psychologiques,"['C. Rabaud', 'F. Goehringer', 'E. Fall', 'L. Peter', 'M. Dufournaud', 'E. Baux', 'M. Balan', 'C. Rotonda', 'J. Machado', 'C. Tarquinio']",10.1016/j.medmal.2020.06.359,2020.0,0,journal-article,,,0,0,1,0,fr,fr,
151,médecine et maladies infectieuses,Évaluation de quinze patients recevant un traitement anti-infectieux de plus de 6 mois pour une borréliose de Lyme présumée,"['O. Itani', 'E. Haddad', 'V. Pitron', 'F. Pichon', 'E. Caumes']",10.1016/j.medmal.2020.06.252,2020.0,0,journal-article,,,0,0,1,0,fr,fr,
152,médecine et maladies infectieuses,Les polyarthromyalgies chez les patients consultant pour suspicion de borréliose de Lyme sont évocatrices de pathologies organiques ?,"['J. Schemoul', 'A. Belkacem', 'F. Medina', 'A. Chahour', 'K. Diallo', 'D. Jaafar', 'C. Badr', 'S. Émilie', 'P. Caraux-Paz', 'A. Raffetin']",10.1016/j.medmal.2020.06.426,2020.0,0,journal-article,,,0,0,1,0,fr,fr,
153,médecine et maladies infectieuses,Retour d’expérience d’un centre de prise en charge pluridisciplinaire des suspicions de borréliose de Lyme à 2 ans de sa mise en place,"['A. Raffetin', 'J. Schemoul', 'F. Medina', 'A. Belkacem', 'R. Jouenne', 'C. Fabre', 'K. Diallo', 'P. Caraux-Paz', 'O. Patey']",10.1016/j.medmal.2020.06.036,2020.0,0,journal-article,,,0,0,1,0,fr,fr,
154,médecine et maladies infectieuses,Parcours de soins des patients présentant une suspicion de borréliose de Lyme en ville et adressés dans un centre de prise en charge pluridisciplinaire hospitalier : quel apport ?,"['A. Bounhiol', 'J. Schemoul', 'F. Medina', 'A. Belkacem', 'G. Paoletti', 'C. Fabre', 'R. Jouenne', 'P. Caraux-Paz', 'N. Vignier', 'A. Raffetin']",10.1016/j.medmal.2020.06.427,2020.0,0,journal-article,,,0,0,1,0,fr,fr,
155,ticks and tick-borne diseases,"Subclinical Lyme borreliosis is common in south-eastern Sweden and may be distinguished from Lyme neuroborreliosis by sex, age and specific immune marker patterns","['Hanna Carlsson', 'Christina Ekerfelt', 'Anna J. Henningsson', 'Lars Brudin', 'Ivar Tjernberg']",10.1016/j.ttbdis.2018.02.011,2018.0,3,journal-article,,,0,0,1,0,en,en,
156,ticks and tick-borne diseases,The oligopeptide ABC transporter OppA4 negatively regulates the virulence factor OspC production of the Lyme disease pathogen,"['Bibi Zhou', 'Youyun Yang', 'Tong Chen', 'Yongliang Lou', 'X. Frank Yang']",10.1016/j.ttbdis.2018.06.006,2018.0,7,journal-article,,,0,0,1,0,en,en,
157,ticks and tick-borne diseases,Neuroborreliosis and acute encephalopathy: The use of CXCL13 as a biomarker in CNS manifestations of Lyme borreliosis,"['Matthias Karrasch', 'Volker Fingerle', 'Katharina Boden', 'Andreas Darr', 'Michael Baier', 'Eberhard Straube', 'Igor Nenadic']",10.1016/j.ttbdis.2017.12.008,2018.0,2,journal-article,,,0,0,1,0,en,en,
