,publication,title,authors,doi,year,cites,type,abstract,abstractLength,pubmed,gscholar,crossref,scopus,publicationLanguage,titleLanguage,abstractLanguage
432,clinical microbiology and infection,Serodiagnosis of Borrelia miyamotoi disease by measuring antibodies against GlpQ and variable major proteins,"[{'name': 'J. Koetsveld', 'affiliation': 'Universiteit van Amsterdam, Amsterdam, Netherlands'}]",10.1016/j.cmi.2018.03.009,2018.0,18,Article,,0,0,0,0,1,en,en,
433,clinical microbiology and infection,"Comparison of phenoxymethylpenicillin, amoxicillin, and doxycycline for erythema migrans in general practice. A randomized controlled trial with a 1-year follow-up","[{'name': 'K. Eliassen', 'affiliation': 'Universitetet i Oslo, Oslo, Norway'}]",10.1016/j.cmi.2018.02.028,2018.0,11,Article,,0,0,0,0,1,en,en,
434,jama,Treatment of Lyme Disease.,,10.1001/jama.2016.6888,2016.0,0,Journal Article,403 response,12,1,0,0,0,et,en,
435,jama,Lyme Disease Spreading Beyond States With Historically High Incidence.,['Rita Rubin'],10.1001/jama.2017.19129,2017.0,0,Journal Article,403 response,12,1,0,0,0,et,en,
436,jama,Deceptive Lyme Disease Diagnosis Linked With Serious Infections.,,10.1001/jama.2017.8897,2017.0,0,Journal Article,403 response,12,1,0,0,0,et,en,
437,jama,Medical Crowdfunding for Scientifically Unsupported or Potentially Dangerous Treatments.,"[{'name': 'Ford Vox', 'affiliation': 'Brain Injury Rehabilitation, Shepherd Center, Atlanta, Georgia.'}, {'name': 'Kelly McBride Folkers', 'affiliation': 'Division of Medical Ethics, New York University School of Medicine, New York.'}, {'name': 'Angela Turi', 'affiliation': 'Division of Medical Ethics, New York University School of Medicine, New York.'}, {'name': 'Arthur L Caplan', 'affiliation': 'Division of Medical Ethics, New York University School of Medicine, New York.'}]",10.1001/jama.2018.10264,2018.0,0,Journal Article,403 response,12,1,0,0,0,et,en,
438,jama,New Indications for Lyme Disease Tests.,['Feyza Sancar'],10.1001/jama.2019.13901,2019.0,0,Journal Article,403 response,12,1,0,0,0,et,en,
439,journal of clinical microbiology,A Twist on Lyme: the Challenge of Diagnosing European Lyme Neuroborreliosis,"['N. Makhani', 'S. K. Morris', 'A. V. Page', 'J. Brophy', 'L. R. Lindsay', 'B. L. Banwell', 'S. E. Richardson']",10.1128/jcm.01584-10,2010.0,24,journal-article,Lyme neuroborreliosis is a tick-borne illness with central and peripheral nervous system manifestations. Clinical features and methods for accurate diagnosis differ across world regions owing to different causative Borrelia species. The importance of these distinctions is highlighted by a 12-year-old Canadian girl who acquired Lyme neuroborreliosis in Europe.,361,0,0,1,0,en,en,
440,journal of clinical microbiology,Improving the Yield of Blood Cultures from Patients with Early Lyme Disease,"['Dionysios Liveris', 'Ira Schwartz', 'Susan Bittker', 'Denise Cooper', 'Radha Iyer', 'Mary E. Cox', 'Gary P. Wormser']",10.1128/jcm.00350-11,2011.0,34,journal-article,"Approximately 45% of untreated United States patients with early Lyme disease associated with erythema migrans have a positive blood culture based on microscopic detection of Borrelia burgdorferi in Barbour-Stoenner-Kelly medium after 2 to 12 weeks of incubation. In this study we demonstrate that the yield of blood cultures can be significantly increased to 70.8% by the use of a combined culture-quantitative PCR technique and that among those patients found to have a positive blood culture, positivity was detected in over 90% within just 7 days of incubation. Patients with multiple erythema migrans were almost uniformly culture positive by this technique.",663,0,0,1,0,en,en,
441,jama,Two Triolets for Lyme Disease,['Rebecca Foust'],10.1001/jama.2012.13642,2012.0,0,journal-article,403 response,12,0,0,1,0,et,en,
442,diagnostic microbiology and infectious disease,Clinical evidence for rapid transmission of Lyme disease following a tickbite,"['Eleanor D. Hynote', 'Phyllis C. Mervine', 'Raphael B. Stricker']",10.1016/j.diagmicrobio.2011.10.003,2012.0,22,journal-article,"Lyme disease transmission to humans by Ixodes ticks is thought to require at least 36–48 h of tick attachment. We describe 3 cases in which transmission of Borrelia burgdorferi , the spirochetal agent of Lyme disease, appears to have occurred in less than 24 h based on the degree of tick engorgement, clinical signs of acute infection, and immunologic evidence of acute Lyme disease. Health care providers and individuals exposed to ticks should be aware that transmission of Lyme disease may occur more rapidly than animal models suggest. A diagnosis of Lyme disease should not be ruled out based on a short tick attachment time in a subject with clinical evidence of B. burgdorferi infection.",695,0,0,1,0,en,en,
443,diagnostic microbiology and infectious disease,Lack of evidence for rapid transmission of Lyme disease following a tick bite,"['Matthew J. Binnicker', 'Elitza S. Theel', 'Bobbi S. Pritt']",10.1016/j.diagmicrobio.2012.02.024,2012.0,2,journal-article,No abstract found,17,0,0,1,0,en,en,
444,diagnostic microbiology and infectious disease,Evaluation of commercial screening tests and blot assays for the diagnosis of Lyme borreliosis,"['Laurent Busson', 'Marijke Reynders', 'Sigi Van den Wijngaert', 'Hafid Dahma', 'Marc Decolvenaer', 'Liesbet Vasseur', 'Olivier Vandenberg']",10.1016/j.diagmicrobio.2012.04.001,2012.0,19,journal-article,"The performance of 4 screening tests and 10 blot assays for the serologic diagnosis of Lyme borreliosis in a Belgian population was evaluated. A total of 196 sera were tested: 36 Lyme borreliosis at different stages of the disease, 50 healthy blood donors, and 110 representing various clinical circumstances. The DiaSorin Liaison and Euroimmun Anti-Borrelia screening tests were evaluated. The tested blot assays were Virotech Borrelia LINE tests WE222, WE225, and WE224, as well as Mikrogen recomLine Borrelia and Viramed ViraStripe. The specificity of IgG was acceptable for the different assays. For IgM, DiaSorin Liaison Borrelia IgM Quant, Mikrogen recomLine, and Viramed ViraStripe lacked specificity. Interestingly, a higher rate of falsely reactive samples was observed in the group of patients suffering from malaria. Serological diagnosis of Lyme borreliosis remains challenging; assays should be evaluated in the population where they are intended to be used.",971,0,0,1,0,en,en,
445,diagnostic microbiology and infectious disease,Comparison of five diagnostic modalities for direct detection of Borrelia burgdorferi in patients with early Lyme disease,"['Dionysios Liveris', 'Ira Schwartz', 'Donna McKenna', 'John Nowakowski', 'Robert Nadelman', 'Joseph DeMarco', 'Radha Iyer', 'Susan Bittker', 'Denise Cooper', 'Diane Holmgren', 'Gary P. Wormser']",10.1016/j.diagmicrobio.2012.03.026,2012.0,43,journal-article,"Lyme disease, the most commonly reported tick-borne infection in North America, is caused by infection with the spirochete Borrelia burgdorferi . Although an accurate clinical diagnosis can often be made based on the presence of erythema migrans, in research studies microbiologic or molecular microbiologic confirmation of the diagnosis may be required. In this study, we evaluated the sensitivity of 5 direct diagnostic methods (culture and nested polymerase chain reaction [PCR] of a 2-mm skin biopsy specimen, nested PCR and quantitative PCR (qPCR) performed on the same 1-mL aliquot of plasma and a novel qPCR–blood culture method) in 66 untreated adult patients with erythema migrans. Results of one or more of these tests were positive in 93.9% of the patients. Culture was more sensitive than PCR for both skin and blood, but the difference was only statistically significant for blood samples ( P < 0.005). Blood culture was significantly more likely to be positive in patients with multiple erythema migrans skin lesions compared to those with a single lesion ( P = 0.001). Positive test results among the 48 patients for whom all 5 assays were performed invariably included either a positive blood or a skin culture. The results of this study demonstrate that direct detection methods such as PCR and culture are highly sensitive in untreated adult patients with erythema migrans. This enabled microbiologic or molecular microbiologic confirmation of the diagnosis of B. burgdorferi infection in all but 4 (6.1%) of the 66 patients evaluated.",1553,0,0,1,0,en,en,
446,jama,Autism and Lyme Disease,"['Robert C. Bransfield', 'Mason Kuhn']",10.1001/jama.2013.194747,2013.0,2,journal-article,403 response,12,0,0,1,0,et,en,
447,jama,Autism and Lyme Disease—Reply,"['Mary Ajamian', 'Anjali M. Rajadhyaksha', 'Armin Alaedini']",10.1001/jama.2013.194768,2013.0,1,journal-article,403 response,12,0,0,1,0,et,en,
448,jama,CDC Estimates 300 000 US Cases of Lyme Disease Annually,['Bridget M. Kuehn'],10.1001/jama.2013.278331,2013.0,116,journal-article,403 response,12,0,0,1,0,et,en,
449,jama,Serologic Markers of Lyme Disease in Children With Autism,"['Mary Ajamian', 'Barry E. Kosofsky', 'Gary P. Wormser', 'Anjali M. Rajadhyaksha', 'Armin Alaedini']",10.1001/jama.2013.618,2013.0,5,journal-article,403 response,12,0,0,1,0,et,en,
450,journal of clinical microbiology,Comparative Cost-Effectiveness of Two-Tiered Testing Strategies for Serodiagnosis of Lyme Disease with Noncutaneous Manifestations,"['G. P. Wormser', 'A. Levin', 'S. Soman', 'O. Adenikinju', 'M. V. Longo', 'J. A. Branda']",10.1128/jcm.01853-13,2013.0,37,journal-article,"The mainstay of laboratory diagnosis for Lyme disease is two-tiered serological testing, in which a reactive first-tier enzyme-linked immunosorbent assay (ELISA) or an immunofluorescence assay is supplemented by separate IgM and IgG immunoblots. Recent data suggest that the C6 ELISA can be substituted for immunoblots without a reduction in either sensitivity or specificity. In this study, the costs of 4 different two-tiered testing strategies for Lyme disease were compared using the median charges for these tests at 6 commercial diagnostic laboratories in 2012. The study found that a whole-cell sonicate ELISA followed by the C6 ELISA was the most cost-effective two-tiered testing strategy for Lyme disease with acute-phase serum samples. We conclude that the C6 ELISA can substitute for immunoblots in the two-tiered testing protocol for Lyme disease without a loss of sensitivity or specificity and is less expensive.",927,0,0,1,0,en,en,
451,journal of clinical microbiology,Differences and Similarities between Culture-Confirmed Human Granulocytic Anaplasmosis and Early Lyme Disease,"['Gary P. Wormser', 'Maria E. Aguero-Rosenfeld', 'Mary E. Cox', 'John Nowakowski', 'Robert B. Nadelman', 'Diane Holmgren', 'Donna McKenna', 'Susan Bittker', 'Lois Zentmaier', 'Denise Cooper', 'Dionysios Liveris', 'Ira Schwartz', 'Harold W. Horowitz']",10.1128/jcm.02929-12,2013.0,22,journal-article,"Lyme disease is transmitted by the bite of certain Ixodes ticks, which can also transmit Anaplasma phagocytophilum , the cause of human granulocytic anaplasmosis (HGA). Although culture can be used to identify patients infected with A. phagocytophilum and is the microbiologic gold standard, few studies have evaluated culture-confirmed patients with HGA. We conducted a prospective study in which blood culture was used to detect HGA infection in patients with a compatible clinical illness. Early Lyme disease was defined by the presence of erythema migrans. The epidemiologic, clinical, and laboratory features of 44 patients with culture-confirmed HGA were compared with those of a convenience sample of 62 patients with early Lyme disease. Coinfected patients were excluded. Patients with HGA had more symptoms ( P = 0.003) and had a higher body temperature on presentation ( P < 0.001) than patients with early Lyme disease. HGA patients were also more likely to have a headache, dizziness, myalgias, abdominal pain, anorexia, leukopenia, lymphopenia, thrombocytopenia, or elevated liver enzymes. A direct correlation between the number of symptoms and the duration of illness at time of presentation (rho = 0.389, P = 0.009) was observed for HGA patients but not for patients with Lyme disease. In conclusion, although there are overlapping features, culture-confirmed HGA is a more severe illness than early Lyme disease.",1429,0,0,1,0,en,en,
